,t,pressure_difference,phi,phi_min,R_tot,Q_tot,Q_norm,pt_averaged,kp_p,kp_n,Ap,Dp,kn_p,kn_n,An,Dn,c,dphidt,dApdt,dDpdt,dAndt,dDndt,dcdt
1180,3.1466666666666665,28.30104,0.9966496622543695,0.883695476775154,9.211357821663033e-06,3072406.97277467,0.8273374314920228,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995263153563,1.1297510118583361e-13,0.0015765180433121163,9.014862335455038e-05,0.999055010859846,4.4673655635683787e-07,1.0780412975954758,-0.00877855654344957,-1.4974661503102761e-07,7.171110793330791e-14,-0.0015756663620279578,1.4930850787037643e-06,0.17525963591132898
1181,3.1493333333333333,28.287368,0.9966262527702536,0.8834246301392791,9.21138468612922e-06,3070913.7620314537,0.8269353398577061,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995259160319,1.131663308069891e-13,0.0015779681996826722,8.869846698399455e-05,0.9990508090828807,4.507181165667146e-07,1.0785086566245727,-0.008819442697151887,-1.4974528395641525e-07,7.177153588379123e-14,-0.0015770991054633934,1.5010779991679197e-06,0.17541561117985216
1182,3.1519999999999997,28.273696,0.9966027342563946,0.8831537773287013,9.211411678894061e-06,3069420.517246342,0.8265332390565914,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995255167111,1.1335772156934588e-13,0.0015793975810114525,8.726908565521413e-05,0.9990466034852661,4.5472099123116237e-07,1.078976431587719,-0.008860424780946228,-1.4974395289364584e-07,7.183196329663139e-14,-0.0015785111863949135,1.5090692449730589e-06,0.1755718004482265
1183,3.1546666666666665,28.260024,0.9965791064569787,0.8828829183343485,9.211438800295963e-06,3067927.2383693205,0.8261311290752107,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995251173939,1.1354927347147022e-13,0.0015808064248458258,8.586024182084096e-05,0.9990423941221024,4.5874517588442386e-07,1.079444623055581,-0.00890150280271026,-1.497426218427193e-07,7.18923901718284e-14,-0.001579902841872262,1.517058712362837e-06,0.17572820409602619
1184,3.1573333333333333,28.246352,0.9965553691161715,0.8826120531471671,9.211466050673707e-06,3066433.9253504737,0.8257290099001229,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995247180802,1.1374098651192843e-13,0.0015821949675483447,8.447169911832198e-05,0.9990381810478574,4.627906657840581e-07,1.079913231599837,-0.008942676770331953,-1.4974129080363573e-07,7.195281650938228e-14,-0.0015812743077394482,1.5250463006410373e-06,0.17588482250350257
1185,3.1599999999999997,28.232680000000002,0.9965315219781172,0.8823411817581196,9.21149343036646e-06,3064940.5781399794,0.8253268815179117,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.99999952431877,1.1393286068928678e-13,0.0015835634442572736,8.310322240939297e-05,0.99903396431637,4.668574559191009e-07,1.0803822577931796,-0.008983946691709535,-1.4973995977639503e-07,7.201324230929298e-14,-0.001582625818596076,1.5330319121267095e-06,0.17604165605192845
1186,3.1626666666666665,28.219008000000002,0.9965075647869394,0.8820703041581865,9.211520939713779e-06,3063447.19668811,0.8249247439151867,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995239194635,1.1412489600211157e-13,0.0015849120888487076,8.175457781795904e-05,0.9990297439808538,4.709455410181055e-07,1.080851702209318,-0.009025312574751355,-1.4973862876099726e-07,7.207366757156057e-14,-0.0015839576077602523,1.541015452111207e-06,0.17619870512332048
1187,3.1653333333333333,28.205336000000003,0.99648349728674,0.8817994203383654,9.211548579055602e-06,3061953.7809452345,0.824522597078583,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995235201604,1.1431709244896907e-13,0.0015862411339002533,8.042553276641339e-05,0.9990255200938998,4.750549155570687e-07,1.0813215654229802,-0.009066774427376,-1.4973729775744238e-07,7.2134092296185e-14,-0.0015852699072330422,1.5489968288130585e-06,0.17635597010069448
1188,3.1679999999999997,28.191664000000003,0.9964593192216004,0.8815285302896709,9.211576348732258e-06,3060460.3308618157,0.8241204409947613,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995231208609,1.1450945002842557e-13,0.0015875508106562438,7.91158560104229e-05,0.9990212927074805,4.791855737672368e-07,1.0817918480099153,-0.009108332257512052,-1.4973596676573046e-07,7.219451648316627e-14,-0.0015865629476644464,1.5569759533347595e-06,0.1765134513679545
1189,3.1706666666666665,28.177992000000003,0.9964350303355803,0.8812576340031346,9.211604249084473e-06,3058966.84638841,0.8237182756504076,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.999999522721565,1.1470196873904734e-13,0.0015888413489944595,7.782531767220731e-05,0.9990170618729535,4.833375096427962e-07,1.0822625505468966,-0.009149986073098389,-1.4973463578586143e-07,7.225494013250441e-14,-0.001587836958320866,1.564952739617705e-06,0.17667114930974837
1190,3.1733333333333333,28.164320000000004,0.9964106303727187,0.8809867314698053,9.21163228045336e-06,3057473.327475667,0.8233161010322327,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995223222726,1.148946485794007e-13,0.0015901129773943214,7.655368927234544e-05,0.9990128276410646,4.875107169484433e-07,1.0827336736117226,-0.00919173588208381,-1.4973330481783535e-07,7.231536324419939e-14,-0.0015890921670540317,1.5729271043986443e-06,0.17682906431195633
1191,3.1759999999999997,28.150648000000004,0.9963861190770331,0.880715822680749,9.21166044318043e-06,3055979.7740743333,0.8229139171269737,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995219229838,1.150874895480519e-13,0.0015913659229065391,7.530074376012748e-05,0.9990085900619524,4.917051892268397e-07,1.0832052177832212,-0.009233581692427351,-1.4973197386165214e-07,7.237578581825122e-14,-0.0015903288002713652,1.5808989671646462e-06,0.17698719676086938
1192,3.1786666666666665,28.136976000000004,0.99636149619252,0.880444907627048,9.211688737607592e-06,3054486.186135245,0.8225117239213917,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995215236985,1.1528049164356722e-13,0.0015926004111241684,7.406625554249841e-05,0.9990043491851517,4.959209198059455e-07,1.0836771836412502,-0.009275523512098038,-1.4973064291731188e-07,7.243620785465992e-14,-0.0015915470829077445,1.5888682501094739e-06,0.17714554704411078
1193,3.1813333333333333,28.123303999999997,0.9963367614631544,0.880173986299802,9.211717164077151e-06,3052992.5636093332,0.8221095214022734,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995211244168,1.15473654864513e-13,0.0015938166661550659,7.2850000511601e-05,0.9990001050595972,5.001579018062374e-07,1.0841495717667011,-0.009317561349074925,-1.4972931198481452e-07,7.249662935342545e-14,-0.0015927472383986442,1.5968348780888904e-06,0.177304115549759
1194,3.1839999999999997,28.109632000000005,0.9963119146328903,0.8799030586901279,9.211745722931814e-06,3051498.906447624,0.8217073095564312,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995207251386,1.1566697920945547e-13,0.0015950149105956998,7.165175607096684e-05,0.9989958577336282,5.044161281478077e-07,1.0846223827415005,-0.009359695211346988,-1.4972798106416009e-07,7.255705031454784e-14,-0.0015939294886546287,1.6047987785770394e-06,0.17746290266734688
1195,3.1866666666666665,28.095959999999998,0.99628695544566,0.8796321247891579,9.211774414514693e-06,3050005.214601229,0.8213050883707004,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.999999520325864,1.1586046467696094e-13,0.0015961953655062992,7.047130116036749e-05,0.9989916072549918,5.086955915573465e-07,1.0850956171486135,-0.009401925106913437,-1.4972665015534854e-07,7.261747073802711e-14,-0.0015950940540371504,1.6127598816221956e-06,0.17762190878692907
1196,3.1893333333333334,28.082288,0.9962618836453749,0.8793611845880429,9.2118032391693e-06,3048511.488021361,0.8209028578319436,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.999999519926593,1.1605411126559568e-13,0.0015973582503872976,6.930841627936927e-05,0.9989873536708477,5.129962845750057e-07,1.0855692755720452,-0.0094442510437832,-1.4972531925837995e-07,7.267789062386321e-14,-0.0015962411533356508,1.6207181198027356e-06,0.17778113429951503
1197,3.1919999999999997,28.068616,0.9962366989759248,0.8790902380779491,9.211832197239562e-06,3047017.726659318,0.8205006179270463,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995195273255,1.1624791897392598e-13,0.0015985037831570583,6.816288350960839e-05,0.9989830970277721,5.173181995611464e-07,1.0860433585968439,-0.009486673029975313,-1.4972398837325423e-07,7.273830997205618e-14,-0.0015973710037459137,1.6286734281834937e-06,0.17794057959696907
1198,3.1946666666666665,28.054944,0.9962114011811782,0.8788192852500594,9.211861289069804e-06,3045523.930466492,0.8200983686429194,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995191280615,1.1644188780051813e-13,0.0015996321801308438,6.70344865358231e-05,0.9989788373717621,5.21661328702969e-07,1.0865178668091025,-0.009529191073518751,-1.4972265749997144e-07,7.279872878260599e-14,-0.0015984838208496532,1.6366257442720711e-06,0.17810024507231015
1199,3.1973333333333334,28.041272,0.9961859900049822,0.8785483260955741,9.21189051500477e-06,3044030.0993943675,0.8196961099664986,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995187288011,1.1663601774393842e-13,0.0016007436560010024,6.592301066566442e-05,0.9989745747482398,5.260256640210279e-07,1.086992800795962,-0.009571805182452287,-1.497213266385316e-07,7.285914705551266e-14,-0.0015995798185953047,1.6445750079755261e-06,0.17826013111926775
1200,3.1999999999999997,28.0276,0.9961604651911623,0.878277360605709,9.211919875389614e-06,3042536.2333945166,0.8192938418847432,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995183295443,1.1683030880275312e-13,0.0016018384238183463,6.482824284832055e-05,0.9989703092020569,5.304111973756293e-07,1.0874681611456134,-0.009614515364824694,-1.4971999578893464e-07,7.291956479077619e-14,-0.001600659209279994,1.6525211615572001e-06,0.17842023813249286
1201,3.2026666666666666,28.013928,0.9961348264835228,0.8780063887716971,9.2119493705699e-06,3041042.332418606,0.8188915643846381,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.999999517930291,1.1702476097552854e-13,0.001602916694974688,6.374997169197862e-05,0.9989660407774988,5.348179204731152e-07,1.0879439484473001,-0.009657321628694572,-1.4971866495118062e-07,7.297998198839656e-14,-0.0016017222035326507,1.6604641495932347e-06,0.17858056650773557
1202,3.2053333333333334,28.000256,0.9961090736258463,0.8777354105847873,9.21197900089162e-06,3039548.39641839,0.8184892774531916,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995175310412,1.1721937426083092e-13,0.001603978679186515,6.26879874801517e-05,0.9989617695182894,5.392458248720304e-07,1.0884201632913209,-0.009700223982130402,-1.497173341252695e-07,7.304039864837382e-14,-0.0016027690102982416,1.668403918930734e-06,0.17874111664144543
1203,3.2079999999999997,27.986584,0.996083206361894,0.8774644260362454,9.212008766701167e-06,3038054.4253457147,0.8180869810774369,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.999999517131795,1.174141486572266e-13,0.0016050245844797656,6.164208218690117e-05,0.9989574954675953,5.436949019891791e-07,1.0888968062690314,-0.009743222433210472,-1.497160033112013e-07,7.310081477070792e-14,-0.0016037998368231016,1.6763404186442516e-06,0.17890188893108228
1204,3.2106666666666666,27.972912,0.9960572244354053,0.877193435117353,9.212038668345372e-06,3036560.4191525155,0.8176846752444312,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995167325524,1.1760908416328182e-13,0.0016060546171756868,6.061204949097991e-05,0.9989532186680304,5.481651431055638e-07,1.0893738779728477,-0.009786316990022923,-1.4971467250897603e-07,7.316123035539886e-14,-0.0016048148886413235,1.6842735999939694e-06,0.17906288377506074
1205,3.2133333333333334,27.95924,0.9960311275900986,0.876922437819408,9.212068706171478e-06,3035066.377790816,0.8172823599412555,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995163333133,1.1780418077756287e-13,0.0016070689818777426,5.959768478892412e-05,0.9989489391616607,5.526565393722144e-07,1.0898513789962478,-0.009829507660665596,-1.4971334171859367e-07,7.322164540244666e-14,-0.001605814369562189,1.6922034163838275e-06,0.17922410157271695
1206,3.2159999999999997,27.945568,0.9960049155696702,0.8766514341337248,9.212098880527155e-06,3033572.3012127327,0.8168800351550155,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995159340778,1.1799943849863606e-13,0.0016080678814595472,5.859878520711959e-05,0.9989446569900086,5.571690818159046e-07,1.0903293099337752,-0.009872794453246242,-1.497120109400542e-07,7.328205991185132e-14,-0.0016067984816586101,1.7001298233197047e-06,0.1793855427242197
1207,3.2186666666666666,27.931896000000002,0.9959785881177948,0.8763804240516337,9.212129191760497e-06,3032078.189370468,0.8164777008728403,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995155348458,1.1819485732506767e-13,0.001609051517053794,5.7615149612873044e-05,0.9989403721940575,5.617027613447571e-07,1.0908076713810397,-0.009916177375882311,-1.4971068017335767e-07,7.334247388361285e-14,-0.0016077674252565558,1.7080527783678355e-06,0.17954720763088128
1208,3.2213333333333334,27.918224000000002,0.9959521449781258,0.8761094075644812,9.212159640220034e-06,3030584.0422163126,0.816075357081883,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995151356174,1.1839043725542398e-13,0.0016100200880421604,5.664657862450647e-05,0.9989360848142568,5.66257568753738e-07,1.0912864639347222,-0.009959656436700973,-1.497093494184424e-07,7.340288732053133e-14,-0.0016087213989254368,1.7159722411143359e-06,0.17970909669481339
1209,3.2239999999999998,27.904552000000002,0.9959255858942946,0.8758383846636297,9.212190226254715e-06,3029089.859702648,0.8156730037693207,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995147363924,1.1858617828827873e-13,0.0016109737920461543,5.569287462051256e-05,0.9989317948905263,5.708334947300429e-07,1.091765688192575,-0.010003231643839155,-1.4970801867506161e-07,7.346330023380715e-14,-0.001609660599469425,1.7238881731236428e-06,0.17987121031897146
1210,3.2266666666666666,27.890880000000003,0.995898910609911,0.8755673553404577,9.212220950213933e-06,3027595.641781942,0.8152706409223538,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995143371709,1.1878208042223554e-13,0.0016119128249188813,5.4753841747785436e-05,0.998927502462261,5.754305298583726e-07,1.0922453447534257,-0.010046903005443447,-1.4970668794352375e-07,7.352371260943983e-14,-0.0016105852219196741,1.7318005378990908e-06,0.18003354890744339
1211,3.2293333333333334,27.877208000000003,0.9958721188685631,0.8752963195863595,9.212251812447505e-06,3026101.3884067507,0.8148682685282069,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.999999513937953,1.1897814365586072e-13,0.001612837380737707,5.382928592895973e-05,0.9989232075683359,5.800486646261035e-07,1.0927254342171788,-0.010090670529670094,-1.4970535722382877e-07,7.358412444742936e-14,-0.0016114954595274303,1.7397093008420303e-06,0.1801961128652385
1212,3.2319999999999998,27.863536000000003,0.9958452104138173,0.8750252773927453,9.212282813305693e-06,3024607.099529718,0.8144658865741278,44.113829801035656,1.5132622900815295e-07,0.003333182007104325,0.9999995135387387,1.1917436798772054e-13,0.001613747651797789,5.291901486887768e-05,0.9989189102471104,5.84687889428349e-07,1.0932059571848194,-0.01013453422468512,-1.4970402651597675e-07,7.364453574777575e-14,-0.0016123915037579938,1.7476144292126476e-06,0.18035890259815446
